root_Xposition,root_Yposition,root_Zposition,root_Zrotation,root_Xrotation,root_Yrotation,torso_1_Xposition,torso_1_Yposition,torso_1_Zposition,torso_1_Zrotation,torso_1_Xrotation,torso_1_Yrotation,torso_2_Xposition,torso_2_Yposition,torso_2_Zposition,torso_2_Zrotation,torso_2_Xrotation,torso_2_Yrotation,torso_3_Xposition,torso_3_Yposition,torso_3_Zposition,torso_3_Zrotation,torso_3_Xrotation,torso_3_Yrotation,torso_4_Xposition,torso_4_Yposition,torso_4_Zposition,torso_4_Zrotation,torso_4_Xrotation,torso_4_Yrotation,torso_5_Xposition,torso_5_Yposition,torso_5_Zposition,torso_5_Zrotation,torso_5_Xrotation,torso_5_Yrotation,torso_6_Xposition,torso_6_Yposition,torso_6_Zposition,torso_6_Zrotation,torso_6_Xrotation,torso_6_Yrotation,torso_7_Xposition,torso_7_Yposition,torso_7_Zposition,torso_7_Zrotation,torso_7_Xrotation,torso_7_Yrotation,neck_1_Xposition,neck_1_Yposition,neck_1_Zposition,neck_1_Zrotation,neck_1_Xrotation,neck_1_Yrotation,neck_2_Xposition,neck_2_Yposition,neck_2_Zposition,neck_2_Zrotation,neck_2_Xrotation,neck_2_Yrotation,head_Xposition,head_Yposition,head_Zposition,head_Zrotation,head_Xrotation,head_Yrotation,l_shoulder_Xposition,l_shoulder_Yposition,l_shoulder_Zposition,l_shoulder_Zrotation,l_shoulder_Xrotation,l_shoulder_Yrotation,l_up_arm_Xposition,l_up_arm_Yposition,l_up_arm_Zposition,l_up_arm_Zrotation,l_up_arm_Xrotation,l_up_arm_Yrotation,l_low_arm_Xposition,l_low_arm_Yposition,l_low_arm_Zposition,l_low_arm_Zrotation,l_low_arm_Xrotation,l_low_arm_Yrotation,l_hand_Xposition,l_hand_Yposition,l_hand_Zposition,l_hand_Zrotation,l_hand_Xrotation,l_hand_Yrotation,r_shoulder_Xposition,r_shoulder_Yposition,r_shoulder_Zposition,r_shoulder_Zrotation,r_shoulder_Xrotation,r_shoulder_Yrotation,r_up_arm_Xposition,r_up_arm_Yposition,r_up_arm_Zposition,r_up_arm_Zrotation,r_up_arm_Xrotation,r_up_arm_Yrotation,r_low_arm_Xposition,r_low_arm_Yposition,r_low_arm_Zposition,r_low_arm_Zrotation,r_low_arm_Xrotation,r_low_arm_Yrotation,r_hand_Xposition,r_hand_Yposition,r_hand_Zposition,r_hand_Zrotation,r_hand_Xrotation,r_hand_Yrotation,l_up_leg_Xposition,l_up_leg_Yposition,l_up_leg_Zposition,l_up_leg_Zrotation,l_up_leg_Xrotation,l_up_leg_Yrotation,l_low_leg_Xposition,l_low_leg_Yposition,l_low_leg_Zposition,l_low_leg_Zrotation,l_low_leg_Xrotation,l_low_leg_Yrotation,l_foot_Xposition,l_foot_Yposition,l_foot_Zposition,l_foot_Zrotation,l_foot_Xrotation,l_foot_Yrotation,l_toes_Xposition,l_toes_Yposition,l_toes_Zposition,l_toes_Zrotation,l_toes_Xrotation,l_toes_Yrotation,r_up_leg_Xposition,r_up_leg_Yposition,r_up_leg_Zposition,r_up_leg_Zrotation,r_up_leg_Xrotation,r_up_leg_Yrotation,r_low_leg_Xposition,r_low_leg_Yposition,r_low_leg_Zposition,r_low_leg_Zrotation,r_low_leg_Xrotation,r_low_leg_Yrotation,r_foot_Xposition,r_foot_Yposition,r_foot_Zposition,r_foot_Zrotation,r_foot_Xrotation,r_foot_Yrotation,r_toes_Xposition,r_toes_Yposition,r_toes_Zposition,r_toes_Zrotation,r_toes_Xrotation,r_toes_Yrotation,TimeCode
0.0,87.9433,0.0,1.30879,26.206,-125.756,0.0,4.78511,-1.08482,-5.0428,-1.44168,0.0949209,0.0,5.29195,1.00949,-3.90088,-1.39958,-0.878215,-9.66735e-18,5.64355,0.108362,-2.70229,-0.802233,-1.03091,-1.04072e-17,6.12977,-0.417886,-1.47271,0.191438,-1.0896,-1.85891e-17,7.16586,-1.41888,-0.549328,1.50577,-0.743214,-2.38665e-17,8.94839,-0.861631,0.366292,1.82383,-0.726882,-2.73615e-17,9.94144,1.48576,0.021547,0.0740781,0.00125246,-1.21725e-17,4.50977,0.67399,0.62349,-6.70703,0.692359,-1.70689e-17,4.54241,0.39741,2.42016,0.235138,0.190332,-1.89342e-17,4.5512,0.720839,9.6323,4.24871,2.45159,1.16172,-7.16758,7.09827,-1.95254,0.586373,-1.89237,12.2059,3.06167,-3.07978,-79.3225,-5.02713,6.97909,27.5197,0.056351,0.129118,1.82623,-0.131432,-8.83394,22.8331,0.0467536,0.107129,3.91872,0.730589,-0.797328,-1.16172,-7.16756,7.09818,14.2597,5.83082,5.10552,-12.2059,3.06167,-3.07978,82.1656,11.8816,1.26555,-27.5197,0.056351,0.129118,-0.741641,-0.0192409,3.57632,-22.8331,0.0467534,0.107129,4.86401,-10.0759,5.81766,8.70282,-3.96247,1.9152,26.5941,17.4707,14.8227,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,27.6467,15.823,44.5255,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.366613
0.0,87.9433,0.0,2.66363,25.027,-124.915,0.0,4.78511,-1.08482,-4.9024,-0.212127,0.145578,0.0,5.29195,1.00949,-3.84954,-0.477316,-0.796637,-9.66735e-18,5.64355,0.108362,-2.66149,-0.401027,-0.935942,-1.04072e-17,6.12977,-0.417886,-1.46286,-0.391406,-0.994086,-1.85891e-17,7.16586,-1.41888,-0.498778,0.554159,-0.643411,-2.38665e-17,8.94839,-0.861631,0.461232,0.668794,-0.612916,-2.73615e-17,9.94144,1.48576,0.022622,0.101648,0.00574206,-1.21725e-17,4.50977,0.67399,0.754076,-8.04051,0.507587,-1.70689e-17,4.54241,0.39741,2.65135,1.18457,0.135504,-1.89342e-17,4.5512,0.720839,9.05096,4.62346,1.78051,1.16172,-7.16758,7.09827,-3.51699,1.76371,-2.37734,12.2059,3.06167,-3.07978,-77.6887,-4.76503,8.12421,27.5197,0.056351,0.129118,2.08554,-0.173289,-10.0995,22.8331,0.0467536,0.107129,3.65355,0.198875,-1.19579,-1.16172,-7.16756,7.09818,15.6282,7.36238,5.38964,-12.2059,3.06167,-3.07978,81.5382,12.3908,0.336925,-27.5197,0.056351,0.129118,-0.780697,-0.0215414,3.76489,-22.8331,0.0467534,0.107129,3.85216,-11.7716,7.65049,8.70282,-3.96247,1.9152,26.4938,15.3314,16.3652,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,27.5198,13.6745,46.1126,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.399946
0.0,87.9433,0.0,4.6685,23.1484,-123.805,0.0,4.78511,-1.08482,-4.91984,0.459313,0.165345,0.0,5.29195,1.00949,-3.91625,-0.00953489,-0.784452,-9.66735e-18,5.64355,0.108362,-2.71339,-0.261423,-0.919015,-1.04072e-17,6.12977,-0.417886,-1.50815,-0.899595,-0.977556,-1.85891e-17,7.16586,-1.41888,-0.491694,-0.146739,-0.610047,-2.38665e-17,8.94839,-0.861631,0.512575,-0.154284,-0.566015,-2.73615e-17,9.94144,1.48576,0.0235232,0.121311,0.00846852,-1.21725e-17,4.50977,0.67399,0.893778,-9.7941,0.448071,-1.70689e-17,4.54241,0.39741,2.97506,2.28762,0.148386,-1.89342e-17,4.5512,0.720839,8.87323,5.93324,1.1534,1.16172,-7.16758,7.09827,-5.04633,2.7788,-2.98498,12.2059,3.06167,-3.07978,-75.778,-4.71232,8.89633,27.5197,0.056351,0.129118,2.26014,-0.204797,-10.9541,22.8331,0.0467536,0.107129,2.99416,-0.359277,-1.20148,-1.16172,-7.16756,7.09818,16.7399,8.5609,5.7324,-12.2059,3.06167,-3.07978,81.1964,12.7493,-0.698478,-27.5197,0.056351,0.129118,-0.831773,-0.0247461,4.01155,-22.8331,0.0467534,0.107129,3.22458,-13.077,8.69922,8.70282,-3.96247,1.9152,26.1202,12.1719,18.4837,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,27.1163,10.5051,48.2922,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.433279000000001
0.0,87.9433,0.0,6.72513,22.2483,-122.775,0.0,4.78511,-1.08482,-4.90624,0.858174,0.205865,0.0,5.29195,1.00949,-3.93388,0.294802,-0.7398,-9.66735e-18,5.64355,0.108362,-2.71828,-0.124791,-0.869076,-1.04072e-17,6.12977,-0.417886,-1.50763,-1.11994,-0.924041,-1.85891e-17,7.16586,-1.41888,-0.453571,-0.451261,-0.550514,-2.38665e-17,8.94839,-0.861631,0.592764,-0.505264,-0.504338,-2.73615e-17,9.94144,1.48576,0.0250061,0.135551,0.0111842,-1.21725e-17,4.50977,0.67399,1.08951,-10.8968,0.55641,-1.70689e-17,4.54241,0.39741,3.21855,2.97834,0.215195,-1.89342e-17,4.5512,0.720839,8.45154,6.24457,0.457552,1.16172,-7.16758,7.09827,-6.5354,3.46343,-3.26915,12.2059,3.06167,-3.07978,-73.9884,-3.12462,9.38099,27.5197,0.056351,0.129118,2.48433,-0.24922,-12.055,22.8331,0.0467536,0.107129,2.28654,-1.92391,-1.81353,-1.16172,-7.16756,7.09818,17.8868,9.34577,5.90952,-12.2059,3.06167,-3.07978,80.8799,12.2874,-1.42311,-27.5197,0.056351,0.129118,-0.924471,-0.0311269,4.45942,-22.8331,0.0467534,0.107129,2.32047,-13.4831,9.61609,8.70282,-3.96247,1.9152,26.5455,9.49902,20.3316,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,27.5128,7.8204,50.1903,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.4666120000000005
0.0,87.9433,0.0,7.27074,22.7408,-121.671,0.0,4.78511,-1.08482,-4.7942,1.53787,0.284771,0.0,5.29195,1.00949,-3.85348,0.861218,-0.621813,-9.66735e-18,5.64355,0.108362,-2.6433,0.280272,-0.738846,-1.04072e-17,6.12977,-0.417886,-1.44696,-1.05377,-0.785905,-1.85891e-17,7.16586,-1.41888,-0.376416,-0.535793,-0.425011,-2.38665e-17,8.94839,-0.861631,0.709419,-0.629636,-0.390593,-2.73615e-17,9.94144,1.48576,0.027188,0.148106,0.013475,-1.21725e-17,4.50977,0.67399,1.33269,-10.7739,0.951485,-1.70689e-17,4.54241,0.39741,3.25843,2.6089,0.372648,-1.89342e-17,4.5512,0.720839,7.71022,4.77898,-0.502919,1.16172,-7.16758,7.09827,-7.52257,3.82705,-3.13595,12.2059,3.06167,-3.07978,-73.1017,-0.644751,9.75087,27.5197,0.056351,0.129118,2.79287,-0.317733,-13.5771,22.8331,0.0467536,0.107129,2.01635,-3.67402,-2.5765,-1.16172,-7.16756,7.09818,18.8836,9.77983,5.70277,-12.2059,3.06167,-3.07978,80.609,11.6605,-1.49709,-27.5197,0.056351,0.129118,-1.00733,-0.037447,4.85994,-22.8331,0.0467534,0.107129,1.07271,-13.4644,10.9221,8.70282,-3.96247,1.9152,27.407,8.7575,21.4916,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,28.3396,7.06083,51.3676,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.499945
0.0,87.9433,0.0,7.51432,22.7513,-121.16,0.0,4.78511,-1.08482,-4.70365,2.23822,0.348532,0.0,5.29195,1.00949,-3.79295,1.41193,-0.52755,-9.66735e-18,5.64355,0.108362,-2.59178,0.65185,-0.634485,-1.04072e-17,6.12977,-0.417886,-1.408,-1.04695,-0.676249,-1.85891e-17,7.16586,-1.41888,-0.322079,-0.704672,-0.323945,-2.38665e-17,8.94839,-0.861631,0.790138,-0.859919,-0.299936,-2.73615e-17,9.94144,1.48576,0.028364,0.157911,0.0144837,-1.21725e-17,4.50977,0.67399,1.43539,-10.6158,1.03824,-1.70689e-17,4.54241,0.39741,3.33608,2.20442,0.412904,-1.89342e-17,4.5512,0.720839,7.14419,3.70953,-1.024,1.16172,-7.16758,7.09827,-8.01673,4.16523,-3.12409,12.2059,3.06167,-3.07978,-72.6694,0.378314,10.1081,27.5197,0.056351,0.129118,3.02055,-0.373845,-14.7061,22.8331,0.0467536,0.107129,1.90477,-4.18631,-3.02332,-1.16172,-7.16756,7.09818,19.4763,10.1326,5.5002,-12.2059,3.06167,-3.07978,80.6785,11.7101,-1.35878,-27.5197,0.056351,0.129118,-1.05752,-0.0415603,5.10267,-22.8331,0.0467534,0.107129,-0.00707748,-13.9469,11.7792,8.70282,-3.96247,1.9152,27.6008,8.31263,22.0499,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,28.5189,6.60873,51.935,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.533278
0.0,87.9433,0.0,7.86253,22.0419,-121.134,0.0,4.78511,-1.08482,-4.65142,2.60881,0.468204,0.0,5.29195,1.00949,-3.7825,1.69506,-0.375977,-9.66735e-18,5.64355,0.108362,-2.59138,0.843152,-0.470146,-1.04072e-17,6.12977,-0.417886,-1.42116,-1.05362,-0.499659,-1.85891e-17,7.16586,-1.41888,-0.303517,-0.818661,-0.151569,-2.38665e-17,8.94839,-0.861631,0.856398,-1.00266,-0.139338,-2.73615e-17,9.94144,1.48576,0.0291928,0.164927,0.0155444,-1.21725e-17,4.50977,0.67399,1.351,-10.2322,0.567142,-1.70689e-17,4.54241,0.39741,3.63104,1.93907,0.237918,-1.89342e-17,4.5512,0.720839,6.64035,2.92661,-1.23568,1.16172,-7.16758,7.09827,-8.48862,4.33589,-3.09076,12.2059,3.06167,-3.07978,-72.2732,0.394635,10.1103,27.5197,0.056351,0.129118,3.13809,-0.404685,-15.2911,22.8331,0.0467536,0.107129,1.75166,-3.25807,-3.9509,-1.16172,-7.16756,7.09818,19.7868,10.2559,5.21522,-12.2059,3.06167,-3.07978,80.8803,11.4931,-1.22175,-27.5197,0.056351,0.129118,-1.11189,-0.0462595,5.36569,-22.8331,0.0467534,0.107129,-0.710919,-14.418,12.2502,8.70282,-3.96247,1.9152,27.1384,7.66918,22.2891,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,28.0601,5.96785,52.1841,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.566611
0.0,87.9433,0.0,6.87086,22.4058,-121.082,0.0,4.78511,-1.08482,-4.50447,3.15742,0.646042,0.0,5.29195,1.00949,-3.69634,2.1413,-0.127182,-9.66735e-18,5.64355,0.108362,-2.53653,1.20638,-0.199915,-1.04072e-17,6.12977,-0.417886,-1.40673,-0.848381,-0.207317,-1.85891e-17,7.16586,-1.41888,-0.269945,-0.765955,0.12582,-2.38665e-17,8.94839,-0.861631,0.948089,-0.976405,0.117269,-2.73615e-17,9.94144,1.48576,0.0310586,0.171287,0.0173684,-1.21725e-17,4.50977,0.67399,1.2657,-8.513,0.0753786,-1.70689e-17,4.54241,0.39741,3.74865,0.998609,0.0275329,-1.89342e-17,4.5512,0.720839,5.88276,0.366995,-1.57008,1.16172,-7.16758,7.09827,-8.82678,4.21432,-2.62808,12.2059,3.06167,-3.07978,-72.5356,2.23851,10.0033,27.5197,0.056351,0.129118,3.3477,-0.462888,-16.3382,22.8331,0.0467536,0.107129,1.68241,-2.98085,-5.44957,-1.16172,-7.16756,7.09818,19.8816,9.96506,4.56088,-12.2059,3.06167,-3.07978,81.0747,10.6394,-0.965118,-27.5197,0.056351,0.129118,-1.20939,-0.0553154,5.83762,-22.8331,0.0467534,0.107129,-1.44097,-14.2997,13.1896,8.70282,-3.96247,1.9152,26.9981,8.68343,21.917,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,27.9169,6.97946,51.7961,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.599944000000001
0.0,87.9433,0.0,4.75697,23.8124,-121.366,0.0,4.78511,-1.08482,-4.2756,4.01629,0.787291,0.0,5.29195,1.00949,-3.52625,2.81665,0.102501,-9.66735e-18,5.64355,0.108362,-2.41475,1.7363,0.0540842,-1.04072e-17,6.12977,-0.417886,-1.34239,-0.575546,0.0685279,-1.85891e-17,7.16586,-1.41888,-0.214264,-0.70673,0.381851,-2.38665e-17,8.94839,-0.861631,1.03142,-0.969897,0.348255,-2.73615e-17,9.94144,1.48576,0.0325731,0.176603,0.0188404,-1.21725e-17,4.50977,0.67399,1.21905,-6.05747,-0.351279,-1.70689e-17,4.54241,0.39741,3.65324,-0.329455,-0.170631,-1.89342e-17,4.5512,0.720839,5.03387,-3.24364,-1.67831,1.16172,-7.16758,7.09827,-8.82311,3.92905,-1.91837,12.2059,3.06167,-3.07978,-73.4884,4.52639,10.4662,27.5197,0.056351,0.129118,3.68125,-0.564107,-18.0156,22.8331,0.0467536,0.107129,1.80713,-3.22534,-6.81157,-1.16172,-7.16756,7.09818,19.7095,9.47276,3.67805,-12.2059,3.06167,-3.07978,81.5438,10.228,-0.78271,-27.5197,0.056351,0.129118,-1.34296,-0.0690371,6.48476,-22.8331,0.0467534,0.107129,-2.40768,-14.0557,14.364,8.70282,-3.96247,1.9152,27.2102,11.3203,20.6528,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,28.1322,9.61445,50.4896,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.6332770000000005
0.0,87.9433,0.0,2.52566,25.3473,-121.919,0.0,4.78511,-1.08482,-4.0911,4.79961,0.888819,0.0,5.29195,1.00949,-3.37813,3.41139,0.275677,-9.66735e-18,5.64355,0.108362,-2.30698,2.19022,0.247164,-1.04072e-17,6.12977,-0.417886,-1.28291,-0.366098,0.278916,-1.85891e-17,7.16586,-1.41888,-0.168563,-0.677754,0.579742,-2.38665e-17,8.94839,-0.861631,1.08659,-0.991329,0.5206,-2.73615e-17,9.94144,1.48576,0.0334744,0.179491,0.0199027,-1.21725e-17,4.50977,0.67399,1.16058,-3.80518,-0.861811,-1.70689e-17,4.54241,0.39741,3.56079,-1.45003,-0.400627,-1.89342e-17,4.5512,0.720839,4.42989,-6.44812,-1.48211,1.16172,-7.16758,7.09827,-8.46697,3.60388,-1.2065,12.2059,3.06167,-3.07978,-74.7089,6.45553,11.2785,27.5197,0.056351,0.129118,4.02658,-0.680293,-19.7683,22.8331,0.0467536,0.107129,1.69414,-3.4651,-7.9722,-1.16172,-7.16756,7.09818,19.3414,8.97308,2.87242,-12.2059,3.06167,-3.07978,82.1515,10.4415,-0.849237,-27.5197,0.056351,0.129118,-1.4955,-0.0865748,7.22475,-22.8331,0.0467534,0.107129,-3.25449,-14.1884,15.3151,8.70282,-3.96247,1.9152,27.4175,14.2498,19.0158,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,28.3536,12.546,48.8032,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.66661
0.0,87.9433,0.0,0.239483,27.8474,-122.56,0.0,4.78511,-1.08482,-3.86078,5.39898,0.978279,0.0,5.29195,1.00949,-3.17083,3.89914,0.437327,-9.66735e-18,5.64355,0.108362,-2.14765,2.62127,0.425769,-1.04072e-17,6.12977,-0.417886,-1.18274,-0.0254646,0.474415,-1.85891e-17,7.16586,-1.41888,-0.104487,-0.450022,0.763831,-2.38665e-17,8.94839,-0.861631,1.13701,-0.770211,0.679147,-2.73615e-17,9.94144,1.48576,0.0342483,0.178831,0.0216522,-1.21725e-17,4.50977,0.67399,1.13464,-1.93031,-1.2394,-1.70689e-17,4.54241,0.39741,3.34173,-2.49993,-0.58902,-1.89342e-17,4.5512,0.720839,3.75226,-9.61346,-1.39442,1.16172,-7.16758,7.09827,-8.04867,3.11267,-0.39119,12.2059,3.06167,-3.07978,-75.8838,8.5844,12.1842,27.5197,0.056351,0.129118,4.43483,-0.833088,-21.8643,22.8331,0.0467536,0.107129,1.11375,-3.97586,-9.49926,-1.16172,-7.16756,7.09818,19.0284,8.40383,2.2147,-12.2059,3.06167,-3.07978,82.4446,10.3452,-0.948359,-27.5197,0.056351,0.129118,-1.69141,-0.112033,8.17679,-22.8331,0.0467534,0.107129,-4.06109,-14.0612,16.392,8.70282,-3.96247,1.9152,28.4312,17.7354,16.9639,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,29.3831,16.0318,46.6917,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.699943
0.0,87.9433,0.0,-2.92359,31.5163,-122.599,0.0,4.78511,-1.08482,-3.5207,6.09543,1.01222,0.0,5.29195,1.00949,-2.85114,4.49199,0.557825,-9.66735e-18,5.64355,0.108362,-1.9005,3.16391,0.563647,-1.04072e-17,6.12977,-0.417886,-1.02259,0.435163,0.62902,-1.85891e-17,7.16586,-1.41888,-0.0235099,-0.117004,0.904759,-2.38665e-17,8.94839,-0.861631,1.15242,-0.442446,0.801937,-2.73615e-17,9.94144,1.48576,0.0337271,0.175984,0.0239253,-1.21725e-17,4.50977,0.67399,1.06219,-0.453643,-1.55702,-1.70689e-17,4.54241,0.39741,2.78568,-3.62818,-0.766777,-1.89342e-17,4.5512,0.720839,3.15337,-12.8936,-1.22097,1.16172,-7.16758,7.09827,-7.46337,2.51666,0.555025,12.2059,3.06167,-3.07978,-77.3963,10.0172,13.2732,27.5197,0.056351,0.129118,4.9141,-1.03471,-24.363,22.8331,0.0467536,0.107129,0.951436,-4.09359,-10.747,-1.16172,-7.16756,7.09818,18.5427,7.81956,1.56003,-12.2059,3.06167,-3.07978,82.5652,10.3716,-1.06434,-27.5197,0.056351,0.129118,-1.91179,-0.144641,9.25027,-22.8331,0.0467534,0.107129,-4.65047,-13.7525,17.8473,8.70282,-3.96247,1.9152,30.2994,22.2627,14.5531,-0.803084,-36.5309,-0.617314,2.28602e-15,2.83268e-15,1.2598e-14,-2.19176,-38.0664,-5.69911,1.17096,0.755946,14.9278,0.734061,-9.31305,11.7736,4.96962e-17,-7.95139e-16,1.2424e-17,-8.70282,-3.96247,1.9152,31.2526,20.5468,44.2095,0.803084,-36.5309,-0.617314,-2.78661e-09,-8.03866e-09,5.03317e-07,2.19176,-38.0664,-5.69911,-1.17096,0.755946,-14.9278,-0.734061,-9.31305,11.7736,-5.96354e-16,-5.59082e-16,-1.27471e-14,5.733276
